carpark_id,facility,day_group,window_start,window_end,rate_type,first_hour,first_Nhr,first_Nhr_covers_mins,rate_30min,rate_per_min,per_entry,raw
OUB_CENTRE,main,sat,07:00,17:00,hourly,,,,2.62,,,$2.62 per 0.5 hr
OUB_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
OUB_CENTRE,main,sun_ph,07:00,17:00,hourly,,,,2.62,,,$2.62 per 0.5 hr
OUB_CENTRE,main,sun_ph,17:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
OUE_BAYFRONT_FORMERLY_OVERSEAS_UNION_HOUSE,main,weekday,07:00,17:59,hourly,,,,2.58,,,$0.86 per 10mins block
OUE_BAYFRONT_FORMERLY_OVERSEAS_UNION_HOUSE,main,weekday,18:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
OUE_BAYFRONT_FORMERLY_OVERSEAS_UNION_HOUSE,main,sat,07:00,14:59,hourly,,,,2.58,,,$0.86 per 10mins block. 3pm-11.59am $3.21 per entry
OUE_BAYFRONT_FORMERLY_OVERSEAS_UNION_HOUSE,main,sun_ph,00:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
PAN_PACIFIC_HOTEL_2,main,weekday,07:00,17:00,tiered,,2.2,120,1.1,,,$2.20 for 1st 2hrs; $1.10 per 0.5 hr for sub. 0.5 hr (Car Park at Marina Square); Mon-Fri:
PAN_PACIFIC_HOTEL_2,main,weekday,17:00,02:00 +1d,per_entry,,,,,,2.2,$2.20 per entry
PAN_PACIFIC_HOTEL_2,main,weekday,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
PAN_PACIFIC_HOTEL_2,main,sat,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.20 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
PAN_PACIFIC_HOTEL_2,main,sat,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
PAN_PACIFIC_HOTEL_2,main,sun_ph,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.20 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
PAN_PACIFIC_HOTEL_2,main,sun_ph,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
PARKLANE_SHOPPING_MALL,main,weekday,07:00,19:00,tiered,2.5,,,1.25,,,$2.50 for 1st hr; $1.25 for sub. 0.5 hr
PARKLANE_SHOPPING_MALL,main,weekday,19:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PARKLANE_SHOPPING_MALL,main,weekday,00:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PARKLANE_SHOPPING_MALL,main,sat,07:00,19:00,tiered,2.5,,,1.25,,,$2.50 for 1st hr; $1.25 for sub. 0.5 hr
PARKLANE_SHOPPING_MALL,main,sat,19:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PARKLANE_SHOPPING_MALL,main,sat,00:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PARKLANE_SHOPPING_MALL,main,sun_ph,07:00,24:00,per_entry,,,,,,3,$3 per entry
PARKROYAL_ON_BEACH_ROAD_2,MSCP,weekday,00:00,24:00,tiered,2.5,,,1.5,,,$2.50 for 1st hr; $1.50 for sub. 0.5 hr
PARKROYAL_ON_BEACH_ROAD_2,hotel_driveway,weekday,00:00,24:00,tiered,6,,,2,,,$6 for 1st hr; $2 for sub. 0.5 hr
PARKROYAL_ON_BEACH_ROAD_2,hotel_driveway,weekday,17:00,24:00,per_entry,,,,,,2.5,Multi Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry
PARKROYAL_ON_BEACH_ROAD_2,MSCP,sat,00:00,24:00,tiered,2.5,,,1.5,,,$2.50 for 1st hr; $1.50 for sub. 0.5 hr
PARKROYAL_ON_BEACH_ROAD_2,hotel_driveway,sat,00:00,24:00,tiered,6,,,2,,,$6 for 1st hr; $2 for sub. 0.5 hr
PARKROYAL_ON_BEACH_ROAD_2,hotel_driveway,sat,17:00,24:00,per_entry,,,,,,2.5,Multi Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry
PARKROYAL_ON_BEACH_ROAD_2,MSCP,sun_ph,00:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PARKROYAL_ON_BEACH_ROAD_2,hotel_driveway,sun_ph,00:00,24:00,per_entry,,,,,,6,$6 per entry
PEARL_S_CENTRE,main,weekday,08:30,17:00,hourly,,,,1.2,,,$1.20 per 0.5 hr (max $22.90)
PEARL_S_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PEARL_S_CENTRE,main,sat,08:30,17:00,hourly,,,,1.2,,,$1.20 per 0.5 hr (max $22.90)
PEARL_S_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PEARL_S_CENTRE,main,sun_ph,00:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PENINSULA_EXCELSIOR_HOTEL_2,main,weekday,08:00,17:00,tiered,2.6,,,1.5,,,$2.60 for 1st hr; $1.50 for sub. 0.5 hr
PENINSULA_EXCELSIOR_HOTEL_2,main,weekday,17:00,24:00,per_entry,,,,,,4,$4 per entry
PENINSULA_EXCELSIOR_HOTEL_2,main,sat,08:00,17:00,tiered,2.6,,,1.5,,,$2.60 for 1st hr; $1.50 for sub. 0.5 hr
PENINSULA_EXCELSIOR_HOTEL_2,main,sat,17:00,24:00,per_entry,,,,,,4,$4 per entry
PENINSULA_EXCELSIOR_HOTEL_2,main,sun_ph,08:00,17:00,hourly,,,,0.75,,,$1.50 per hr
PENINSULA_EXCELSIOR_HOTEL_2,main,sun_ph,17:00,24:00,per_entry,,,,,,4,$4 per entry
PENINSULAR_PLAZA,main,weekday,00:00,24:00,not_public,,,,,,,Season Parking Only
PENINSULAR_PLAZA,main,sat,00:00,24:00,not_public,,,,,,,Season Parking Only
PENINSULAR_PLAZA,main,sun_ph,00:00,24:00,not_public,,,,,,,Season Parking Only
PEOPLE_S_PARK_CENTRE,main,weekday,07:00,17:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
PEOPLE_S_PARK_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PEOPLE_S_PARK_CENTRE,main,sat,07:00,17:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
PEOPLE_S_PARK_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
PEOPLE_S_PARK_CENTRE,main,sun_ph,07:00,17:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
PEOPLE_S_PARK_CENTRE,main,sun_ph,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
POMO_FOMERLY_PARADIZ_CENTRE,main,weekday,08:00,17:00,hourly,,,,1.25,,,$1.25 per 0.5 hr
POMO_FOMERLY_PARADIZ_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,2.95,$2.95 per entry
POMO_FOMERLY_PARADIZ_CENTRE,main,sat,08:00,17:00,hourly,,,,1.25,,,$1.25 per 0.5 hr
POMO_FOMERLY_PARADIZ_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,2.95,$2.95 per entry
POMO_FOMERLY_PARADIZ_CENTRE,main,sun_ph,00:00,24:00,per_entry,,,,,,2.95,$2.95 per entry
PWC_BUILDING,main,weekday,08:00,18:00,hourly,,,,2.2,,,$2.20 per 0.5 hr
PWC_BUILDING,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
PWC_BUILDING,main,sat,00:00,24:00,per_entry,,,,,,3,$3 per entry
RAFFLES_CITY,main,weekday,08:00,17:59,tiered,2.2,,,1.1,,,$2.20 for 1st hr; $0.55 for sub. 15mins
RAFFLES_CITY,main,weekday,18:00,07:59 +1d,per_entry,,,,,,3,$3 per entry
RAFFLES_CITY,main,sat,00:00,24:00,tiered,,2.2,120,0.8,,,"$2.20 for 1st 2hrs, $0.40 for sub. 15mins for 3rd and 4th hr, $0.60 for sub. 15mins for 5th hr onwards."
RAFFLES_CITY,main,sun_ph,00:00,24:00,tiered,,2.2,120,0.8,,,"$2.20 for 1st 2hrs, $0.40 for sub. 15mins for 3rd and 4th hr, $0.60 for sub. 15mins for 5th hr onwards."
RAFFLES_HOTEL_2,main,weekday,00:00,18:00,tiered,,3,30,1.5,,,$3 for 1st 0.5 hr; $1.50 for sub. 0.5 hr
RAFFLES_HOTEL_2,main,weekday,18:00,24:00,per_entry,,,,,,6,$6 per entry
RAFFLES_HOTEL_2,main,sat,00:00,18:00,tiered,,3,30,1.5,,,$3 for 1st 0.5 hr; $1.50 for sub. 0.5 hr
RAFFLES_HOTEL_2,main,sat,18:00,24:00,per_entry,,,,,,6,$6 per entry
RAFFLES_HOTEL_2,main,sun_ph,00:00,24:00,per_entry,,,,,,6,$6 per entry
REPUBLIC_PLAZA,main,weekday,07:00,17:00,hourly,,,,3,,,$3 per 0.5 hr
REPUBLIC_PLAZA,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
REPUBLIC_PLAZA,main,sat,07:00,17:00,hourly,,,,3,,,$3 per 0.5 hr
REPUBLIC_PLAZA,main,sat,17:00,24:00,per_entry,,,,,,3,$3 per entry
REPUBLIC_PLAZA,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
RESORTS_WORLD_SENTOSA,main,mon-thu,07:00,19:00,tiered,7,,,1,,,$7 for 1st hr; $1 for sub. 0.5 hr or part thereof. (Max: $28 per 24 hrs)
RESORTS_WORLD_SENTOSA,main,mon-thu,19:00,24:00,per_entry,,,,,,6,$6 per entry
RESORTS_WORLD_SENTOSA,main,sat,07:00,19:00,tiered,8,,,2,,,$8 for 1st hr; $2 for sub. 0.5 hr or part thereof
RESORTS_WORLD_SENTOSA,main,sat,19:00,24:00,per_entry,,,,,,8,$8 per entry (Max: $28 per 24 hrs)
RESORTS_WORLD_SENTOSA,main,sun_ph,07:00,19:00,tiered,8,,,2,,,$8 for 1st hr; $2 for sub. 0.5 hr or part thereof
RESORTS_WORLD_SENTOSA,main,sun_ph,19:00,24:00,per_entry,,,,,,8,$8 per entry (Max: $28 per 24 hrs)
ROBERTSON_WALK,main,weekday,06:00,18:00,tiered,1.5,,,0.5,,,$1.50 for 1st hr or part thereof; $0.50 for sub. 0.5 hr or part thereof
ROBERTSON_WALK,main,weekday,18:00,24:00,per_entry,,,,,,4,$4 per entry
ROBERTSON_WALK,main,sat,06:00,18:00,tiered,1.5,,,0.5,,,$1.50 for 1st hr or part thereof; $0.50 for sub. 0.5 hr or part thereof
ROBERTSON_WALK,main,sat,18:00,24:00,per_entry,,,,,,4,$4 per entry
ROBERTSON_WALK,main,sun_ph,00:00,24:00,per_entry,,,,,,4,$4 per entry
ROBINSON_77_FORMERLY_SIA_BUILDING,main,weekday,07:00,17:00,hourly,,,,2.4,,,$2.4 per 0.5 hr
ROBINSON_77_FORMERLY_SIA_BUILDING,main,weekday,17:00,23:00,per_entry,,,,,,2.4,$2.4 per entry
ROBINSON_77_FORMERLY_SIA_BUILDING,main,sat,07:00,17:00,hourly,,,,2.4,,,$2.4 per 0.5 hr
ROBINSON_77_FORMERLY_SIA_BUILDING,main,sat,17:00,23:00,per_entry,,,,,,2.4,$2.4 per entry
ROBINSON_77_FORMERLY_SIA_BUILDING,main,sun_ph,00:00,24:00,per_entry,,,,,,2.4,$2.4 per entry
ROBINSON_CENTRE,main,weekday,08:00,17:00,hourly,,,,2,,,$2 per 0.5 hr
ROBINSON_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
ROBINSON_CENTRE,main,sat,08:00,17:00,hourly,,,,2,,,$2 per 0.5 hr
ROBINSON_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,3,$3 per entry
ROBINSON_CENTRE,main,sun_ph,08:00,17:00,hourly,,,,2,,,$2 per 0.5 hr
ROBINSON_CENTRE,main,sun_ph,17:00,24:00,per_entry,,,,,,3,$3 per entry
THE_CLEMENTI_MALL,main,weekday,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
THE_CLEMENTI_MALL,main,sat,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
THE_CLEMENTI_MALL,main,sun_ph,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
SCHOOL_OF_THE_ARTS_SINGAPORE_SOTA,main,weekday,07:00,17:59,hourly,,,,1.25,,,$2.50 per hr; 6pm-2am (the next day): $5 per entry
SCHOOL_OF_THE_ARTS_SINGAPORE_SOTA,main,sat,07:00,17:59,hourly,,,,1.25,,,$2.50 per hr. 6pm-2am (the next day): $5 per entry
SCHOOL_OF_THE_ARTS_SINGAPORE_SOTA,main,sun_ph,07:00,17:59,hourly,,,,1.25,,,$2.50 per hr. 6pm-2am (the next day): $5 per entry
SGX_CENTRE,main,weekday,07:00,17:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
SGX_CENTRE,main,weekday,17:00,22:00,per_entry,,,,,,3,$3 per entry (The car park closed at 10pm daily)
SGX_CENTRE,main,sat,07:00,22:00,per_entry,,,,,,3,$3 per entry
SGX_CENTRE,main,sun_ph,07:00,22:00,per_entry,,,,,,3,$3 per entry
SHENTON_HOUSE,main,weekday,08:00,17:30,hourly,,,,3,,,$3 per 0.5 hr
SHENTON_HOUSE,main,weekday,17:30,24:00,per_entry,,,,,,3,$3 per entry
SHENTON_HOUSE,main,sat,08:00,17:30,hourly,,,,3,,,$3 per 0.5 hr
SHENTON_HOUSE,main,sat,17:30,24:00,per_entry,,,,,,3,$3 per entry
SHENTON_HOUSE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
SIM_LIM_SQUARE,main,weekday,03:30,18:00,per_min,,,,,0.05,,$0.05 per min
SIM_LIM_SQUARE,main,weekday,18:00,24:00,per_entry,,,,,,2,$2 per entry (1st hr Free parking from 6pm-10pm daily inclusive of PH)
SIM_LIM_SQUARE,main,sat,03:30,18:00,per_min,,,,,0.05,,$0.05 per min
SIM_LIM_SQUARE,main,sat,18:00,24:00,per_entry,,,,,,2,$2 per entry (1st hr Free parking from 6pm-10pm daily inclusive of PH)
SIM_LIM_SQUARE,main,sun_ph,03:30,18:00,per_min,,,,,0.05,,$0.05 per min
SIM_LIM_SQUARE,main,sun_ph,18:00,24:00,per_entry,,,,,,2,$2 per entry (1st hr Free parking from 6pm-10pm daily inclusive of PH)
SIM_LIM_TOWER,main,weekday,08:00,18:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
SIM_LIM_TOWER,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
SIM_LIM_TOWER,main,sat,08:00,18:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
SIM_LIM_TOWER,main,sat,18:00,24:00,per_entry,,,,,,3,$3 per entry
SIM_LIM_TOWER,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,weekday,07:00,21:59,hourly,,,,1.08,,,$0.036 per min/$2.16 per hr
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,weekday,22:00,06:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,sat,07:00,21:59,hourly,,,,1.08,,,$0.036 per min/$2.16 per hr
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,sat,22:00,06:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,sun_ph,07:00,21:59,hourly,,,,0.54,,,$0.018 per min/$1.08 per hr
SINGAPORE_GENERAL_HOSPITAL_CARPARK_C_E_G_I,main,sun_ph,22:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_GENERAL_HOSPITAL_MULTI_STOREY_CARPARK_H,main,weekday,07:00,21:59,hourly,,,,0.54,,,$0.018 per min/$1.08 per hr
SINGAPORE_GENERAL_HOSPITAL_MULTI_STOREY_CARPARK_H,main,weekday,22:00,06:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_GENERAL_HOSPITAL_MULTI_STOREY_CARPARK_H,main,sat,07:00,21:59,hourly,,,,0.54,,,$0.018 per min/$1.08 per hr
SINGAPORE_GENERAL_HOSPITAL_MULTI_STOREY_CARPARK_H,main,sat,22:00,06:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_GENERAL_HOSPITAL_MULTI_STOREY_CARPARK_H,main,sun_ph,00:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
SINGAPORE_LAND_TOWER,main,weekday,00:00,24:00,not_public,,,,,,,For Tenants only
SINGAPORE_LAND_TOWER,main,sat,00:00,24:00,not_public,,,,,,,For Tenants only
SINGAPORE_LAND_TOWER,main,sun_ph,00:00,24:00,not_public,,,,,,,For Tenants only
SIX_BATTERY_ROAD,main,weekday,07:00,18:00,hourly,,,,3.1,,,$3.10 per 0.5 hr
SIX_BATTERY_ROAD,main,weekday,18:00,24:00,per_entry,,,,,,3.7,$3.70 per entry
SIX_BATTERY_ROAD,main,sat,07:00,18:00,hourly,,,,3.1,,,$3.10 per 0.5 hr
SIX_BATTERY_ROAD,main,sat,18:00,24:00,per_entry,,,,,,3.7,$3.70 per entry
SIX_BATTERY_ROAD,main,sun_ph,00:00,24:00,per_entry,,,,,,3.7,$3.70 per entry
SUNSHINE_PLAZA,main,weekday,07:00,18:00,hourly,,,,1.07,,,$1.07 per 0.5 hr
SUNSHINE_PLAZA,main,weekday,18:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
SUNSHINE_PLAZA,main,sat,07:00,18:00,hourly,,,,1.07,,,$1.07 per 0.5 hr
SUNSHINE_PLAZA,main,sat,18:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
SUNSHINE_PLAZA,main,sun_ph,07:00,18:00,hourly,,,,1.07,,,$1.07 per 0.5 hr
SUNSHINE_PLAZA,main,sun_ph,18:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
SUNTEC_CITY,main,weekday,07:00,17:00,tiered,2.2,,,1.1,,,$2.20 for 1st hr; $1.10 for sub. 0.5 hr (excluding PH)
SUNTEC_CITY,main,weekday,17:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
SUNTEC_CITY,main,weekday,00:00,24:00,hourly,,,,0.55,,,$1.10 per hr
SUNTEC_CITY,main,sat,00:00,24:00,hourly,,,,0.55,,,$1.10 per hr
SUNTEC_CITY,main,sun_ph,00:00,24:00,hourly,,,,0.55,,,$1.10 per hr
SWISSOTEL_MERCHANT_COURT_HOTEL_2,main,weekday,00:00,24:00,tiered,4.5,,,1.5,,,$4.50 for 1st hr; $3 for sub. hr
SWISSOTEL_MERCHANT_COURT_HOTEL_2,main,sat,00:00,24:00,tiered,4.5,,,1.5,,,$4.50 for 1st hr; $3 for sub. hr
SWISSOTEL_MERCHANT_COURT_HOTEL_2,main,sun_ph,00:00,24:00,tiered,4.5,,,1.5,,,$4.50 for 1st hr; $3 for sub. hr
SWISSOTEL_THE_STAMFORD_HOTEL,main,weekday,08:00,17:00,tiered,2,,,1,,,$2 for 1st hr; $0.50 for sub. 15mins (Car park at Raffles City Shopping Centre)
SWISSOTEL_THE_STAMFORD_HOTEL,main,weekday,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
SWISSOTEL_THE_STAMFORD_HOTEL,main,sat,00:00,24:00,tiered,,2,120,0.6,,,$2 for 1st 2hrs; $0.30 for sub. 15mins
SWISSOTEL_THE_STAMFORD_HOTEL,main,sun_ph,00:00,24:00,tiered,,2,120,0.6,,,$2 for 1st 2hrs; $0.30 for sub. 15mins
TANJONG_KATONG_COMPLEX,main,weekday,00:00,24:00,coupon,,,,,,,HDB coupon parking
TANJONG_KATONG_COMPLEX,main,sat,00:00,24:00,coupon,,,,,,,HDB coupon parking
TANJONG_KATONG_COMPLEX,main,sun_ph,00:00,24:00,coupon,,,,,,,HDB coupon parking
THE_ADELPHI,main,weekday,06:00,17:00,tiered,2.4,,,1.2,,,$2.40 for 1st hr; $1.20 for sub. 0.5 hr
THE_ADELPHI,main,weekday,17:00,01:00 +1d,per_entry,,,,,,3.21,$3.21 per entry
THE_ADELPHI,main,sat,06:00,17:00,tiered,2.4,,,1.2,,,$2.40 for 1st hr; $1.20 for sub. 0.5 hr
THE_ADELPHI,main,sat,17:00,01:00 +1d,per_entry,,,,,,3.21,$3.21 per entry
THE_ADELPHI,main,sun_ph,06:00,01:00 +1d,per_entry,,,,,,3.21,$3.21 per entry
THE_CONCOURSE,main,weekday,07:00,17:00,tiered,2.14,,,1.07,,,$2.14 for 1st hr; $1.07 for sub. 0.5 hr
THE_CONCOURSE,main,weekday,17:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
THE_CONCOURSE,main,sat,07:00,17:00,tiered,2.14,,,1.07,,,$2.14 for 1st hr; $1.07 for sub. 0.5 hr
THE_CONCOURSE,main,sat,17:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
THE_CONCOURSE,main,sun_ph,00:00,24:00,per_entry,,,,,,1.07,$1.07 per entry
THE_CORPORATE_OFFICE,main,weekday,07:00,17:00,hourly,,,,2,,,$4 per hr
THE_CORPORATE_OFFICE,main,weekday,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
THE_CORPORATE_OFFICE,main,sat,07:00,17:00,hourly,,,,2,,,$4 per hr
THE_CORPORATE_OFFICE,main,sat,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
THE_ESPLANADE,main,weekday,06:00,18:00,hourly,,,,1.5,,,$2 per hr ($1.50 per 0.5 hr at Waterfront car park daily) 12pm-2pm $2 per entry
THE_ESPLANADE,main,weekday,18:00,22:00,per_entry,,,,,,6,$6 per entry
THE_ESPLANADE,main,weekday,22:00,24:00,per_entry,,,,,,2,$2 per entry
THE_ESPLANADE,main,sat,06:00,18:00,hourly,,,,1.5,,,$2 per hr ($1.50 per 0.5 hr at Waterfront car park daily)
THE_ESPLANADE,main,sun_ph,06:00,18:00,hourly,,,,1.5,,,$2 per hr ($1.50 per 0.5 hr at Waterfront car park daily)
UE_SQUARE,main,weekday,08:00,17:00,tiered,2,,,0.5,,,$2.00 for 1st hr; $1 for sub. hr
UE_SQUARE,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
UE_SQUARE,main,sat,08:00,13:00,tiered,2,,,0.5,,,$2.00 for 1st hr; $1 for sub. hr
UE_SQUARE,main,sat,23:00,24:00,per_entry,,,,,,3,$3 per entry
UE_SQUARE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
UOB_PLAZA,main,weekday,07:00,18:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
UOB_PLAZA,main,weekday,18:00,24:00,per_entry,,,,,,3.5,$3.50 per entry
UOB_PLAZA,main,weekday,00:00,24:00,per_entry,,,,,,3.5,$3.50 per entry
UOB_PLAZA,main,sat,07:00,24:00,per_entry,,,,,,3.5,$3.50 per entry. Aft 12am $3.50 per entry
UOB_PLAZA,main,sun_ph,07:00,24:00,per_entry,,,,,,3.5,$3.50 per entry. Aft 12am $3.50 per entry
VIVOCITY,main,weekday,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
VIVOCITY,main,weekday,18:01,04:00 +1d,per_entry,,,,,,3,$3 per entry
VIVOCITY,main,weekday,04:00,24:00,hourly,,,,1.25,,,$2.50 per hr
VIVOCITY,main,sat,07:00,18:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 0.5 hr
VIVOCITY,main,sat,18:01,04:00 +1d,per_entry,,,,,,3.5,$3.50 per entry
VIVOCITY,main,sat,04:00,24:00,hourly,,,,1.25,,,$2.50 per hr
VIVOCITY,main,sun_ph,07:00,18:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 0.5 hr
VIVOCITY,main,sun_ph,18:01,04:00 +1d,per_entry,,,,,,3.5,$3.50 per entry
VIVOCITY,main,sun_ph,04:00,24:00,hourly,,,,1.25,,,$2.50 per hr
27_WEST_COAST_HIGHWAY,main,weekday,00:00,07:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
27_WEST_COAST_HIGHWAY,main,weekday,07:00,20:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
27_WEST_COAST_HIGHWAY,main,sat,00:00,07:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
27_WEST_COAST_HIGHWAY,main,sat,07:00,20:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
27_WEST_COAST_HIGHWAY,main,sun_ph,00:00,07:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
27_WEST_COAST_HIGHWAY,main,sun_ph,07:00,20:00,hourly,,,,0.75,,,$0.75 / 30 mins (Capped at $4.28)
798_UPPER_BUKIT_TIMAH_ROAD_2,main,weekday,00:00,07:00,hourly,,,,2.14,,,$2.14 /30 mins
798_UPPER_BUKIT_TIMAH_ROAD_2,main,weekday,07:00,24:00,hourly,,,,1.07,,,$1.07 /30 mins
798_UPPER_BUKIT_TIMAH_ROAD_2,main,sat,00:00,07:00,hourly,,,,2.14,,,$2.14 /30 mins
798_UPPER_BUKIT_TIMAH_ROAD_2,main,sat,07:00,24:00,hourly,,,,1.07,,,$1.07 /30 mins
798_UPPER_BUKIT_TIMAH_ROAD_2,main,sun_ph,00:00,07:00,hourly,,,,2.14,,,$2.14 /30 mins
798_UPPER_BUKIT_TIMAH_ROAD_2,main,sun_ph,07:00,24:00,hourly,,,,1.07,,,$1.07 /30 mins
ALEXANDRA_RETAIL_CENTRE,main,weekday,07:00,18:00,hourly,,,,1,,,$2/hr or part thereof.; 6pm to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof
ALEXANDRA_RETAIL_CENTRE,main,sat,07:00,10:00,hourly,,,,1,,,$2/hr or part thereof; 10am to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof
ALEXANDRA_RETAIL_CENTRE,main,sun_ph,00:00,24:00,hourly,,,,1.2,,,7am to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof.
ANCHORPOINT_SHOPPING_CENTRE,main,weekday,08:00,18:59,tiered,,1,30,1,,,$1 for 1st 0.5 hr or part thereof; $2 for sub hr or part thereof
ANCHORPOINT_SHOPPING_CENTRE,main,weekday,19:00,07:59 +1d,per_entry,,,,,,2.5,$2.50 per entry
ANCHORPOINT_SHOPPING_CENTRE,main,sat,08:00,18:59,tiered,,1,30,1,,,$1 for 1st 0.5 hr or part thereof; $2 for sub hr or part thereof
ANCHORPOINT_SHOPPING_CENTRE,main,sat,19:00,07:59 +1d,per_entry,,,,,,2.5,$2.50 per entry
ANCHORPOINT_SHOPPING_CENTRE,main,sun_ph,08:00,18:59,tiered,,1,30,1,,,$1 for 1st 0.5 hr or part thereof; $2 for sub hr or part thereof
ANCHORPOINT_SHOPPING_CENTRE,main,sun_ph,19:00,07:59 +1d,per_entry,,,,,,2.5,$2.50 per entry
BUKIT_PANJANG_PLAZA,main,weekday,00:00,18:00,per_min,,,,,0.32,,"$1.07 for 1st hr, $0.32/min for sub.min"
BUKIT_PANJANG_PLAZA,main,weekday,18:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
BUKIT_PANJANG_PLAZA,main,sat,00:00,18:00,tiered,,2.14,120,0.64,,,"$2.14 for 1st 2 hr, $0.32 for sub 15mins"
